data,Hate,length,laughs,bad_words,misspell
"['@_jujuba_lima', 'sou', 'nada,', 'faço', 'básico']",0,44,6,0,6
"['@_jujuba_lima', 'taí,', 'ótima', 'sobremesas,', 'doces,', 'bolos...']",0,60,0,0,8
"['#medo', '@agdabritto', 'vindo', 'pra', 'sppp', 'rs....']",0,42,0,0,6
"['gente,', 'tá', 'pique', 'jv???', 'coisa', 'leve..', 'ou', 'não!']",0,63,6,0,12
"['#rilitros', 'rt', '@amora_inlove', '@angelicamorango', 'liquid', 'love,', 'iria', 'participar', 'promoção', 'me', 'infarta', 'morango,', '#passom']",0,139,7,0,18
"['@alineborel', 'oi!', 'sugeri', 'jv', 'ninguém', 'deu', 'bola...', 'tá', 'afim?', 'vc', 'moral', 'eu,', 'vem', 'gente.']",0,110,6,0,21
"['@amora_inlove', 'gosto', 'não,', 'acho', 'bonita', 'nao,', 'nada', 'nao...', 'huuahauhau']",0,78,6,0,10
"['@amora_inlove', ',', '#brincadeirinhaboba', 'rs', 'tb', 'ach']",0,54,8,0,5
"['@amora_inlove', 'eu', 'tb,', 'mas,', 'futurarecemsolteiraaindaapaixonada', '#foda', 'r']",0,77,0,0,8
"['@amora_inlove', 'own', 'gata,', 'depende', 'mim', 'não..', 'dela..', 'mas,', 'vamos', 'ver', 'futuro', 'reserva...', 'e', 'tu?', 'és', 'solteira???']",0,124,0,0,22
"['@amora_inlove', 'puts,', 'complicado...', 'mas,', 'respeita', 'sensações?', 'se', 'sim,', 'ótimo.', 'tem', 'ver', 'então', 'encara', 'isso..', 'seicomoé']",0,132,0,0,20
"['@amora_inlove', 'normalll..', 'imagina', 'situação', 'pssoa', 'tb', 'ne,', 'fodas...']",0,68,0,1,9
"['uia', 'rt', '@paper_tomaz', '@amora_inlove', 'fia', 'conto', 'tô', 'fazendo..rss']",0,76,0,0,14
"['e', 'cara', 'querido', 'amigoo', 'ex-patrão', '@djbuts', 'rt', '@lenabahirah', 'um', 'melhores', 'escritores', 'país,', 'fabrício', '@carpinejar', 'jô!', '=)']",0,137,0,0,25
"['@milanuness', 'eu!', 'tive', 'problemas', 'sérios!', 'pq', 'cabelo', 'crespo.', 'diziam', 'piolho', 'causou', 'traumas,', 'acredita?']",0,124,0,0,19
"['@milanuness', 'bem', 'exagerado,', 'váarias', 'vezes', 'pra', 'secretaria.', 'comecei', 'alisar', 'cabelo', 'adolescencia,', 'hj', 'queria', 'te-los', 'cacheados', 'nao', 'poss']",0,140,0,0,20
"['@milanuness', 'minha', 'vingança', 'branca', 'hj', 'tô', 'melhor', '(aparencia)', 'todas', 'magoaram..', 'rs.']",0,96,0,0,15
"['@milanuness', 'tive', 'problema', 'tempos', 'sim,', 'acho', 'reflexo...', 'mas,', 'longa', 'historia', 'pra', 'contar', 'aqui..', 'bem', 'complicado.']",0,136,0,0,22
"['@lenabahirah', 'puts,o', '@carpinejar', 'gay...', 'legal', 'gente', 'ver', 'aparências', 'enganam', 'fazem', 'menor', 'diferença.', '#namoradalind']",0,134,0,1,20
"['h,', '""esse', 'moço""', 'ótimo!', 'só', '@carpinejar', 'rt', '@milanuness', 'rindo', 'muito', 'moço', 'ta', 'jo!']",0,102,5,0,18
"['acho', 'vou', 'pegar', 'carona', '@agdabritto', 'mim']",0,51,0,0,9
"['pqp', '@carpinejar', 'tá', 'fudendo', 'verdades', 'absolutas!!!', '#geni']",0,70,0,1,10
"['@_jujuba_lima', 'oww,', 'linda..', 'trabalho', 'amanhã', '=/', 'dó']",0,48,0,0,6
"['gente,', 'tá', 'absurdaaaa', 'briga', 'jô', 'soares', 'x', '@carpinejar', 'huuahau']",0,65,5,0,9
"['@_jujuba_lima', 'e', 'sono...', 'rs.', 'cheiros.', 'tb', 'adorei!']",0,49,0,0,7
"['alguem', 'aí', 'quer', 'peixe?', 'pq', 'pesquei', 'vários', 'aqui....\ncheiros', 'todassss']",0,74,0,0,13
"['owww,', 'esquisita,', '@aninha_ebc', '@rafinhafarias', 'tá', 'imitando', 'tt', 'pala']",0,79,6,0,11
"['te', 'amo', 'perdidamente', 'agora!', 'rt', '@quase_gay', 'qual', 'a', 'graça', 'de', 'ter', '5846844360681615', 'followers', 'se', 'seus', 'tweets', 'são', 'uma', 'merda????']",0,128,0,1,22
"['@aninha_ebc', 'num', 'dá', 'vontade', 'fazer', 'comentário', 'desaforado', 'pra', 'menina?', 'http://twitpic.com/23v6gt', 'acho', 'vou', 'fazer!']",0,123,0,0,16
"['@quase_gay', 'verdade..', 'gosto', 'pouquinhos,', 'mas,', 'interagem...']",0,69,0,0,8
"['prezada', '@pimentinha_17', 'quando', '2', 'pessoas', 'usam', 'computador', 'pode', 'acontecer', 'postar', 'twitcam', 'c', 'perfil', 'errado.', '(@marlenebicalho)']",0,140,0,1,20
"['@pimentinha_17', 'certamente', 'aconteceu', '@marlenebicalho', 'postou', 'comentario', 'c', 'id', '@angelicamorango', 'http://twitpic.com/23v6gt']",0,138,0,0,15
"['@pimentinha_17', 'pouco', 'conheço', 'daqui', 'bbb', 'fizeram', 'ter', 'certeza', '@angelicamorango', 'jamais', 'mentiria', 'aqui...', '(@marlenebicalho)']",0,138,0,0,19
"['@pimentinha_17', 'então,', 'reflita', 'comentntário,', 'friend.', 'e', 'esotu', 'justificando', 'defendendo', 'pq', 'famosa.', 'faria', 'qq', 'pssoa!', 'abç']",0,134,0,0,20
"['sabem', 'descobri???', 'uma', 'pessoa', 'acróstica!', 'adivinhem', 'é???']",0,76,7,0,11
"['tenho', 'tanto', 'medo', 'avião', 'passa', 'lá', 'cima', 'coração', 'acelera...', 'afff']",0,85,0,0,15
"['cara,', 'sonho???', '#cocolatraassumidamodeon', 'http://twitpic.com/24exzc']",0,79,0,0,7
"['@aninha_ebc', 'tem', 'galinha', 'gisada?', 'ahhh', 'convidaaaaaaaaaaaa', '#saudadedepernambuc']",0,84,4,0,8
"['#atoron', 'rt', '@marcoluque', 'se', 'bem', 'podemos', 'mesclar..uma', 'bela', 'espanhola', 'linda', 'holandesa...!']",1,100,6,0,12
"['olá,', 'gatas', '(e', 'gato', ')', '@jujuba_lima', '@aninha_ebc', '@tais_renata', '@quase_gay', '@agdabritto', '@chrismoranguete', '@zoooiul', '@dra_e', '@marlenebicalh']",0,137,6,0,14
"['@_jujuba_lima', 'baummm', 'hein,', 'coisa', 'gostosa?', 'eu', 'ando', 'reflexiva..', 'mas,', 'enmm', 'paz.', 'tb', 'mto', 'bom!']",0,101,0,0,16
"['@juhsavignon', '=/', 'não', 'sei', 'passa,', 'mas,', '#força!']",0,52,0,0,9
"['@juhsavignon', 'fica', 'deus!', 'luz', 'paz!']",0,38,0,0,6
"['@_jujuba_lima', 'ah,', 'convivendo', 'apenas', 'comigo', 'fds...', 'precisava', 'disso...', 'pensando', 'mtas', 'coisas', 'trabalhando', 'meio', 'disso', 'rs.']",0,129,0,0,18
"['@angelicamorango', 'ixi,', 'nêga,', 'tá', 'sampa', 'não?', 'aqui', 'tá', 'dia', 'lindo..', 'nem', 'sei', 'tô', 'fazendo', 'casa', 'acompanhada', 'colica', 'danada..', '=)']",0,136,0,0,24
"['@coisasdelouco', '""...vim', 'parar', 'nessa', 'cidade', 'p', 'força', 'circunstâncias..', 'aprendi', 'm', 'virar', 'sozinha..', 'e', 'não', 'mudo', 'minha', 'postura', 'só', 'p', 't', 'agradar""!']",0,140,0,0,22
"['vamos', 'fazer', 'corrente?', '""twitter,', 'vem', 'pros', '160', 'caracteres!!!', 'quem', 'adere?', '#twiter160caract']",0,95,0,0,11
"['@quase_gay', 'gatooooooooooooooooo', 'tava', 'sentindo', 'falta....']",0,59,0,0,5
"['não', 'vou', 'pro', 'céu!', '#fat']",0,22,0,0,4
"['acho', 'morango', 'céu', 'so', 'pra', '@angelicamorango', '@biaibelieve', 'nossa,', 'tô', 'sampa!', 'aqui', 'n', 'b', 'vista', 'tá', 'nubladim', 'meio', 'frio...']",0,140,4,0,26
"['@biaibelieve', 'h,', 'pq', 'tatuapé', 'tava', 'sol,', 'aclimação', 'sol,', 'bela', 'vista', 'tava', 'nublado???', 'eêee', '@angelicamorag']",0,125,9,0,19
"['@agdabritto', 'ooowwww,', 'amorrr,', 'ja', 'chegou???']",0,41,0,0,4
"['rt', '@hugogloss', 'mamy', 'gloss', 'mandou', 'msg', 'pro', 'torpedao!', '#ondefoiqeuerr']",0,83,16,0,9
"['@marlenebicalho', 'vi', 'dm', 'pssoa!', 'tudo', 'certim..']",0,44,0,0,6
"['@agdabritto', 'quero', 'saber', 'tudooo', 'diaaaa!']",0,49,0,0,7
"['@marlenebicalho', 'magina..', 'rs.', 'dia', 'tão', 'totoso', 'hj', 'sp.', 'eu', 'fiquei', 'casa,', 'trab', 'ontem', '10', 'noite,', 'aff', 'rs.', 'e', 'tu,', 'madry?']",0,121,0,0,23
"['@marlenebicalho', 'nossa,', 'furto?', 'pena..', 'graça!', '.', 'cheiross']",0,79,4,0,12
"['amores,', 'pra', 'gosta', 'boa', 'leitura.', 'e', 'pra', 'gosta,', '#superindico,', '@melaineribeiro', 'http://aescritoraeomusico.blogspot.com/']",0,137,0,0,16
"['linda,', '@sabrinasatoreal', 'ajuda', 'divulgar:', 'o', 'primeiro', 'livro', '@melaineribeiro', '""a', 'escritora', 'e', 'o', 'musico""', 'www.aescritoraeomusico.blogspot.com']",0,138,0,0,15
"['amore', '@juhsavignon', 'ajuda', 'divulgar:', 'o', 'primeiro', 'livro', '@melaineribeiro', '""a', 'escritora', 'e', 'o', 'musico""', 'www.aescritoraeomusico.blogspot.com']",0,133,0,0,15
"['@renatuuus', 'amore', 'ajuda', 'divulgar:', 'o', 'primeiro', 'livro', '@melaineribeiro', '""a', 'escritora', 'e', 'o', 'musico""', 'www.aescritoraeomusico.blogspot.com']",0,131,0,0,15
"['@joaohamu', ':)', 'lindooooooo,', 'reviso..', 'lida', 'pud']",0,66,0,0,10
"['@paper_tomaz', 'nossa,', 'tme', 'gente', 'faz', 'tattoo', 'pra', 'filho..', 'ajuda', 'ne?', 'isso', 'passional!']",0,93,0,0,15
"['@marlenebicalho', 'oi,', 'madry,', 'dá', 'fuçada', 'lá,', 'primeiro', 'livro', 'amiga', '@melaineribeiro', 'www.aescritoraeomusico.blogspot.com', '(eu', 'reviso)']",0,138,0,0,15
"['@marlenebicalho', 'vc', 'gente,', 'cara!', ',', 'brigada', 'lindona', 'desastrada', 's2']",0,76,4,0,11
"['@aninha_ebc', 'miga,', 'dá', 'fuçada', 'lá,', 'primeiro', 'livro', 'amiga', '@melaineribeiro', 'www.aescritoraeomusico.blogspot.com', '(eu', 'reviso)']",0,129,0,0,14
"['@frasesdemae', 'dá', 'fuçada', 'lá,', 'mãe,', 'primeiro', 'livro', 'amiga', '@melaineribeiro', 'www.aescritoraeomusico.blogspot.com', '(eu', 'reviso)']",0,129,0,0,14
"['@fcmorango', 'dá', 'fuçada', 'lá,', 'primeiro', 'livro', 'amiga', '@melaineribeiro', 'www.aescritoraeomusico.blogspot.com', '(eu', 'reviso)']",0,122,0,0,13
"['@thaisbza', 'oi,', 'bonita', 'dá', 'fuçada', 'lá,', 'primeiro', 'livro', 'amiga', '@melaineribeiro', 'www.aescritoraeomusico.blogspot.com', '(eu', 'reviso)']",0,132,0,0,15
"['@coisasdelouco', 'gtdá', 'fuçada', 'lá,', 'primeiro', 'livro', 'amiga', '@melaineribeiro', 'www.aescritoraeomusico.blogspot.com', '(eu', 'reviso)']",0,128,0,0,13
"['@melaineribeiro', 'naoeammmm', 'pq', 'alter', 'ego', 'tb', 'ama', 'amigos', 'nessa', 'vida!', 'r']",0,72,0,0,12
"['preguiça', 'ir', 'dormir...']",0,24,0,0,3
"['adoro', 'frase:', '""viva', 'loucos,', 'normais', 'acabando', 'mundo""', '#fikdik', 'rs...']",0,87,0,0,14
"['@angelicamorango', 'lindo', 'inclusive!', 'intrigante!', 'isso', 'massa!']",0,59,0,0,6
"['@amora_inlove', 'excelente,', 'parabéns!', 'e', 'venham', 'mudanças!', 'www.morangoexpress.blogspot.com/']",0,93,0,0,8
"['rt', '@luizapossi:', 'queria', 'comer', 'polvo,', 'copa', 'gerou', 'apeg']",0,61,0,0,10
"['acho', 'vou...', 'ai', 'preguiça', 'dormir...', 'xerus!']",0,51,0,0,8
"['@carolserodio', 'mto', 'fofo', 'msm...', 'qual', 'raça??']",0,43,0,0,6
"['@franmoraes2', 'pronto..', 'é', 'nui', 'aqui', 'tb!', '=)']",0,39,0,0,6
"['@franmoraes2', 'parece', 'tá', 'morrendo', 'né?', 'liga', 'naum,', 'cachorro', 'aqui', 'prédio', 'sempre', 'confundo', 'foda..', 'r']",0,119,0,2,20
"['@franmoraes2', 'pois', 'é..', '..', 'vi', 'forms..']",0,45,6,0,6
"['@lima_paula', 'matéria', 'sobre', '#idolos', 'fqte.', 'mto', 'bom', 'programa,neam?', 'tenho', 'ver', 'mais!', 'parabéns', 'provcestudo.', '#amoteucabel']",0,125,0,0,17
"['@franmoraes2', '@franmyself', 'cheirossssssssssssssssssss', 'boa', 'noite!']",0,62,0,0,4
"['oieeee,', 'amoresss!', 'tô', 'mtooo', 'emocionadaaaa!', 'minha', 'sobrinha', 'lindaaa', 'nasceuuu!', 'parabéns', 'kilma', 'lipe.', 'mano,', 'amo!', 'bem', 'vinda,', 'karol!', '#renovaca']",0,140,0,0,19
"['oi,', 'amores...', '@dra_e', '@agdabritto', '@tais_renata', '@coisasdelouco', '@joaohamu', '@ritacassiacosta', '@renatuuus', 'vcs', 'noção', 'correriaaaa', 'aff', 'xeru']",0,140,0,0,16
"['@quase_gay', '@coisasdelouco', '@agdabritto', 'hj', 'correria', 'nao', 'deixou', 'interagir,', 'vcs', 'sao', 'especiais!', 'saudadessss.', 'cheirosss']",0,123,0,0,15
"['@franmoraes2', 'boa', 'noite', 'esquisitinha', 'legal...', 'zzzzzzzzzz', 'bjuu', 'zzzzzzz']",0,73,4,0,8
"['bom', 'dia', 'amores...', 'os', 'dias', 'passando,', 'mudanças', 'tornando', 'inevitáveis', 'próximas...', 'vai', 'ficando', 'difícil.', '#eavidasegue', '?']",0,126,0,0,19
"['homem', 'verdade', 'dia', 'pra', 'comemorar!', 'todo', 'dia', 'dia.']",0,59,0,0,11
"['e', 'vc', 'aí', 'franguinha', 'dessossada', 'reclama', 'vida!', 'para', 'chorar', 'porra.']",1,75,0,1,14
"['você', 'jovem', 'gosta', 'restart!', 'você', 'ainda', 'vai', 'ter', 'vergonha', 'si', 'mesmo.']",0,73,0,0,13
"['hei', 'jovem', 'espinhudo!', 'axé', 'não!', 'restart', 'não!', 'legião', 'urbana', 'não', '!', 'tenha', 'mínimo', 'decência', 'nessa', 'vida', 'ordinária', 'vc', 'leva!']",0,124,0,0,22
"['a', 'antes', 'voltar', 'importante', 'abrir', 'cerveja', 'matinal:', 'foda-se', '!']",0,81,0,0,15
"['se', 'vc', 'gosta', 'legião', 'urbana.', 'por', 'favor', 'unfollow.', 'aqui', 'gente', 'vergonha', 'cara', 'bom', 'gosto', 'musical', 'porra!']",0,113,0,1,21
"['qual', 'político', 'covarde', 'bundao', 'vou', 'começar', 'xingar', 'nessas', 'eleições', '?']",0,70,0,1,13
"['aliás', 'vc', 'quer', 'xingar', 'alguém', 'direito,', 'fale', 'mãe', 'sujeito,', 'apenas', 'chame', 'bundão', '!', 'basta.']",0,101,0,0,19
"['exemplo:', 'nizan', 'ganaes', 'bundão.']",0,34,0,0,5
"['aliás,', 'universo', 'publicidade', 'repleto', 'bundões', '!!!!']",0,58,0,0,10
"['ei', 'amigo', '!', 'vai', 'tomar', 'cú', '!']",0,28,0,0,8
"['feliz', 'dia', 'amigo', 'come', 'gordura', 'picanha!']",0,56,0,0,10
"['feliz', 'dia', 'amigo', 'toma', 'pinga!']",0,34,0,0,6
"['feliz', 'dia', 'amigo', 'faz', 'escolhas', 'erradas!']",0,44,0,0,7
"['o', 'foco', 'resistência', 'aqui!', 'ainda', 'gostamos', 'mulher,', 'pinga,', 'rock', 'n', 'roll', 'futebol', '!', 'ainda', 'gostamos', 'churrasco,', 'carne', 'sangrenta...']",0,134,0,0,22
"['gostamos', 'errar!']",0,18,0,0,2
"['direto', 'front', 'contra', 'toda', 'idiocracia', 'criou', 'ante', 'nós!', 'aqui', 'fala', 'sobrevivente.']",0,104,0,0,19
"['na', 'luta', 'contra', 'jogadores', 'golf', 'todos', 'pulhas', 'vagabundos', 'bundões', 'insistem', 'passar', 'creme', 'porra', 'rosto!', 'creme', 'porra!']",1,140,0,2,25
"['o', 'gay', 'assumido', 'bem', 'resolvido', 'bem', '@homemdeverdade', 'frangas', 'arrogantes,', 'dissimulados', 'enfrentam', 'própria', 'cara', 'espelho!']",0,140,0,1,21
"['não', 'pra', 'aguentar', 'conviver', 'fã', 'legião', 'urbana!!!!!', 'na', 'duvida,', 'fuja.']",0,77,0,0,13
"['aliás,', 'qualquer', 'reunião', 'base', 'violão', 'local', 'propicio', 'massacre', 'serra', 'elétrica!', 'e', 'apoio.']",0,109,0,0,20
"['não,', 'dunga', '@homemdeverdade', '!', 'é', 'apenas', 'ignorante', 'verdade.']",0,70,0,0,12
"['aliás,', 'porra', 'felipe', 'neto?', 'não', 'sei,', 'ser', 'neto', 'imagino', 'fracassou!']",0,94,0,1,18
"['cbf', '=', 'confederação', 'bundões', 'futebol', '!']",0,42,0,0,8
"['final', 'semana', '=', 'foda-se', '!']",0,27,0,1,5
"['homem', 'verdade', 'bate', 'mulher!', 'isso', 'coisa', 'imbecil,', 'babaca,', 'covardes', 'bundões.']",0,93,0,2,17
"['mariquinhas', 'passam', 'dia', 'twittando,', 'voltei.']",1,54,0,1,8
"['charlie', 'sheen,', 'to', 'contigo', 'querido', 'amigo.']",0,44,0,0,6
"['o', 'pensamento', 'masculino.', 'sem', 'rodeios!', 'bem', 'vindo', 'homem.', 'você', 'mulher.', '#revelações', 'aguarde!']",0,92,0,0,13
"['boa', 'tarde', 'acha', 'vai', 'atingir', 'reconquistar', 'fotinhos', 'comentários', 'balada.', 'só', 'afasta', 'mais.', '#reflit']",0,128,0,0,22
"['seja', 'piriguéte', 'conquiste', 'ato.', 'se', 'dê', 'valor', 'conquiste', 'toda', 'vida.']",1,87,0,0,17
"['você', 'fica', 'enrolando', 'pra', 'aceitar', 'convite,', 'coragem', 'dizer', 'não.', 'é', 'medo', 'queimar', 'cartucho', 'próxima,', 'né?', 'eu', 'sei.']",0,140,0,0,26
"['não', 'porque', 'tá', 'moda,', 'bonito,', 'mulheres.', '#cuid']",0,59,0,0,11
"['mulher', 'parque', 'diversões.', 'a', 'começar', 'humor:', 'montanha-russa.']",1,74,0,0,12
"['rt', '@fortemulher:', 'o', 'precisa', 'precisar', 'ninguém.']",0,62,0,0,10
"['você', 'acha', 'gente', 'acredita', 'nessa', 'felicidade', 'toda', 'facebook?', 'bêbada,', 'balada,', 'amigas,', '""não', 'preciso', 'homem""', 'no', 'mínimo', '#ridicul']",0,138,0,0,22
"['você,', 'larga', 'indireta', 'twitter,', 'acaba', 'pagando', 'vale', 'abandonada', 'toda', 'timeline.', 'quem', 'realmente', 'deveria', 'ser', 'atingido', 'vê.']",0,134,0,0,21
"['você', 'adora', 'alfinetar', 'amigos', 'homens', 'falando', 'famosos', 'lindos.', 'lembre-se', 'pegariam', 'você,', 'conhecessem.']",1,124,0,0,19
"['bom', 'dia', 'paga', 'pegadora,', 'espalha', 'tudo', 'sempre', 'dá', 'jeito', 'contar', 'aventuras.', 'quem', 'fala,', 'pouco', 'faz..']",0,123,0,0,22
"['preciso', 'arrumar', 'quarto.', 'contrato', 'estagiário.']",0,48,0,0,5
"['o', 'orgulho', 'hetero', 'tão', 'válido', 'quanto', 'orgulho', 'homo.', 'se', 'pode', 'ter', 'orgulho', 'outro', 'não?', '#orgulhoheter']",1,111,0,0,20
"['não', 'discriminadores,', 'contrário,', 'queremos', 'igualdade!', '#orgulhoheter']",1,75,0,0,7
"['nós', 'heteros,', 'ainda', 'maioria,', 'devemos', 'unir', 'contra', 'ditadura', 'minoria.', 'abaixo', '#heterofobia', '!!!!']",1,111,0,0,17
"['rt', '@robsonhreal:', 'orgulho', 'hetero', 'seempreee', '.']",1,43,0,0,5
"['rt', '@lucasmcml:', 'orgulho', 'hetero...', 'show', '*w*']",1,41,0,0,5
"['rt', '@samucasg:', 'orgulho', 'hetero', 'seempre']",1,37,0,0,4
"['rt', '@pedrohenri_lf:', 'orgulho', 'homo', 'pode', 'tweetar', 'orgulho', 'hetero', 'preconceito', '?', ""what's"", 'the', 'problem', 'with', 'u', 'guys', '?', ""'-'""]",1,116,0,0,19
"['rt', '@mundodrogado:', 'antes', 'homossexualismo', 'proibido.depois', 'passou', 'ser', 'tolerado.hoje', 'normal.eu', 'vou', 'embora', 'antes', 'vire', 'obrigatór', '...']",1,140,0,1,19
"['rt', '@bonisss:', 'a', 'cada', 'dia', 'passa', 'cresce', 'aindamais', 'adeptos', 'marcha', 'orgulho', 'hétero!!!', 'rt', 'pelos', 'poucos', 'héteros', 'restam!!']",1,128,0,0,21
"['eles', 'fizeram', 'marcha', 'deles,', 'direito', 'expressarmos', 'também.', 'dia', '#orgulhohetero', 'já!']",1,102,0,0,16
"['rt', '@dona_lola:', 'como', 'ter', 'orgulho', 'q', 'reprime', 'qm', 'é?', '#orgulhoheter']",1,76,0,0,13
"['""há', 'homens', 'têm', 'patroa.\nhá', 'homens', 'têm', 'mulher.\ne', 'mulheres', 'escolhem', 'querem', 'ser.""', '#mulherdeverdad']",1,115,0,0,19
"['michigan', 'crucial', 'drivers', 'fight', 'chase', 'spots', '-', 'houston', 'chronicle', 'http://t.co/z50k3sb', '#nasc']",0,97,0,0,12
"['""eu', 'mulher', 'fez', 'escalada', 'montanha', 'vida,', 'removendo', 'pedras', 'plantando', 'flores.""', '#mulherdeverdad']",0,116,0,0,17
"['@elquenoaporta', 'y', 'en', 'la', 'banca', 'le', 'tenemos', 'edmundo', 'varas', 'francoise', 'nabid', 'y', 'quenit']",0,81,0,0,13
"['o', 'desejo', 'homem', 'mulher,', 'desejo', 'mulher', 'desejo', 'homem.', 'ou', 'mais...', '#mulherdeverdad']",1,107,0,0,19
"['""deus', 'criou', 'mulher', 'costela,', 'osso', 'torto.', 'se', 'procurares', 'endireitá-la,', 'quebrará.', 'tenham', 'pois', 'paciência', 'c', 'elas.""', '#mulherdeverdad']",1,140,0,0,20
"['""as', 'mulheres', 'descobrindo', 'mulher', 'bom', '-', 'coisa', 'homens', 'sabem', 'séculos.""', '#mulherdeverdad']",1,109,0,0,18
"['""a', 'mulher', 'deve', 'ser', 'lentamente', 'decifrada,', 'enigma', 'é:', 'encanto', 'encanto.""', '#mulherdeverdad']",1,98,0,0,14
"['""mulher', 'nova,', 'bonita', 'carinhosa\nfaz', 'homem', 'gemer', 'sentir', 'dor..""', '#mulherdeverdad']",1,85,0,0,12
"['q', 'bom,', 'linda,', 'nova', 'aqui!', 'bem', 'vinda!', 'rt', '@monikasouzas:', 'taí,', 'curti', '-&gt;', '@mdeverdade', '#soudessas', ';)']",0,104,0,1,17
"['rt', '@acarioca_:', 'dê', 'valor', 'sentimentos,', 'porque', 'dinheiro', 'dia', 'acaba', 'maquiagem', 'sai', 'água.']",0,104,0,0,18
"['uma', '#mulherdeverdade', 'acredita', 'amor,', 'vira', 'refém', 'dele.']",1,63,0,0,9
"['uma', 'mulher', 'verdade', 'bem', 'sucedida,', 'independente.', 'mas', '-', 'ainda,', 'vai', 'lutar', 'fim', 'si', 'mesma!']",0,109,0,0,21
"['uma', '#mulherdeverdade', 'pode', 'usar', 'silicone.', 'mas', 'usará', 'cérebro', 'primeiro', 'lugar.']",1,81,0,0,11
"['uma', '#mulherdeverdade', 'prefere', 'amor,', 'tesão,', 'envolvimento', 'preconceitos.']",1,70,0,0,7
"['bem', 'vindos', 'novos', 'lindos', 'tl!', '@maitabom', '@acarioca_', '@luccy_mara', 'kisses', 'verdade!']",0,94,0,0,13
"['estive', 'pensando...', 'uma', '#mulherdeverdade', 'íntegra.', 'com', 'sentimentos,', 'consigo,', 'outros.', 'essa', 'essência!']",0,117,0,0,17
"['uma', '#mulherdeverdade', 'dá', 'valor', 'belas', 'qualidades', 'seres', 'humanos.', 'e', 'dá', 'valor', 'amigos', 'verdadeiros.']",1,108,0,0,16
"['uma', '#mulherdeverdade', 'dá', 'valor', 'beleza.', 'mas', 'maior', 'preocupação', 'conteúdo.', 'e', 'tem.', 'e', 'encanta', 'isso.']",1,112,0,0,21
"['@fitzcairn_', 'ben', 'normal', ""t'es"", 'une', 'taffiole', 'pour', 'venir', '!', '@neozox', '@netsky']",1,70,0,0,11
"['i', 'dont', 'wanna', 'have', 'to', 'regret', 'anything', 'in', 'my', 'lif']",1,47,0,0,9
"['oh', 'ups', 'iya', 'orang', 'nya', 'tak', 'unfoll.', 'emaap']",0,38,0,0,7
"['@joacoillarra', 'jajajajajajaja,', 'ojala.']",0,36,0,0,2
"['a', 'father', 'back', 'from', 'afghanistan', 'suprises', 'his', 'kids', 'tonight', 'thanks', 'to', 'the', '@whlsilvertips', 'organization.', 'great', 'moment', 'http://t.co/vdsq2fgz']",0,134,0,0,17
"['************', 'rayos', 'ascendentes***************\n\neste', 'vídeo', 'muestra', 'un', 'claro', 'ejemplo', 'la', 'ascendencia', 'los...', 'http://t.co/fburggs']",0,131,0,0,16
"['لا', 'اريدُ', 'ان', 'اكرهك', '،', 'لكن', 'ان', 'احُبك', 'إلى', 'هذا', 'الحدّ', 'الشاهق', 'أمرٌ', 'يُرهقني', '*']",0,68,0,0,67
"['@scubasteveod', 'hello?!']",0,21,0,0,1
"['yeah!!!', 'ni', 'hago', 'final', 'saque', '10!!!!']",0,35,0,0,6
"['future', 'of', 'computer', 'interaction', 'blossoms', 'with', 'the', 'ultrabook', 'tree', '[ces]', 'http://t.co/6o4yqlck']",0,90,0,0,10
"['#buffalo', 'bills', 'news', '|', 'more', 'on', 'pettine', 'to', 'bills', 'http://t.co/gpxqgfev', 'http://t.co/fatkdkqh']",0,89,0,0,11
"['what', 'would', 'i', 'without', 'her??', '#bestfriend', '#loveher', 'http://t.co/qdz99zqt']",0,71,0,0,8
"['@cj_squad11', 'hey', ':)', 'how', 'are', 'you?', ':)']",0,35,0,0,7
"['in', 'thneedville', 'its', 'brand', 'new', 'daaawwwwwwwwnnn']",0,46,0,0,6
['【定期】おはようございます。こども楽園で毎年こどもたちに大人気なのがフィナーレのダンスです。スタッフの動きを見ながら一生懸命踊るこどもたちの姿を見ると、スタッフの疲れも吹っ飛びます！#toyonak'],0,100,0,0,91
"['rt', '@usaultimate:', 'for', 'those', 'refreshing', 'like', 'crazy,', 'rankings', 'should', 'be', 'up', 'around', 'noon', 'mountain', 'time', 'today.']",0,104,0,0,15
"['always', 'choose', 'dark', 'greens!', 'rt', '@redhaw:', 'iceberg', 'lettuce', '=', 'not', 'one', 'speck', 'of', 'nutrition']",0,85,2,0,13
