topic,text,RT,time,swear_words,hate
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:53,1,1
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:53,1,1
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:53,1,1
#ForaArthur,"Neste paredão, somos #FicaCamilla. Além de ser uma parceira e amiga, é quem mais tem Juliette como prioridade no game nesta reta final, o que é crucial para chegarmos à final. Pensem estrategicamente. Vamos juntos de #ForaArthur. https://t.co/s4XUWEqemh",1,2021-04-26 02:45:53,0,1
#ForaArthur,"Segue a nossa tabelinha de votação pra vocês não se perderem e arrasarem nos mutirões. A cada 10 votos, marquem um quadrado. Ao final, vocês já terão votado 9 mil vezes! Vamos pra cima?! Confiamos em vocês!! 🚀💖🙏🏾 #BBB21 #FicaCamilla #ForaArthur https://t.co/midOSrZqPy",1,2021-04-26 02:45:53,0,0
#ForaArthur,Torcida da Pocah for esperta vão de #ForaArthur,0,2021-04-26 02:45:53,0,1
#ForaArthur,"Hey guys, chegou o nosso dia! Camilla está no paredão. Para deixá-la na casa, votem para *ARTHUR* sair no site do GShow o máximo de vezes que puderem. Com união, a gente consegue! 💜🙏🏾 #BBB21 #ForaArthur https://t.co/iOS2Yf63B8",1,2021-04-26 02:45:53,0,0
#ForaArthur,O Arthur é mto imaturo. Tá dando ataque de pelanca falando que vai devolver a pulseira do VIP pq não quer conviver com o fiuk. #ForaArthur,1,2021-04-26 02:45:53,0,0
#ForaArthur,"A Bonita escapou mais uma vez. Agora vamos de #ForaArthur porque já passou muito da hora dele, né?",1,2021-04-26 02:45:53,0,1
#ForaArthur,@HugoGloss Bananão #Foraarthur,0,2021-04-26 02:45:53,0,1
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:53,1,1
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:53,1,1
#ForaArthur,@FreireJuliette #ForaArthur ADM nunca erra!!! https://t.co/noXFDGlXAy,1,2021-04-26 02:45:53,0,1
#ForaArthur,boa noite vidas e #ForaArthur https://t.co/Ho2hQv9nFD,0,2021-04-26 02:45:53,0,0
#ForaArthur,@FreireJuliette bora #ForaArthur,0,2021-04-26 02:45:53,0,1
#ForaArthur,"Hey guys, chegou o nosso dia! Camilla está no paredão. Para deixá-la na casa, votem para *ARTHUR* sair no site do GShow o máximo de vezes que puderem. Com união, a gente consegue! 💜🙏🏾 #BBB21 #ForaArthur https://t.co/iOS2Yf63B8",1,2021-04-26 02:45:53,0,0
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:53,1,1
#ForaArthur,"se a Juliette votou no Arthur o Brasil já sabe o que fazer né?!

#BBB21 #BBB221 #ForaArthur 
Agora o Arthur / tchau Arthur https://t.co/jMwcrb313q",1,2021-04-26 02:45:53,0,0
#ForaArthur,TO VONTANDO VOTEM #ForaArthur,0,2021-04-26 02:45:53,0,0
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:53,1,1
#ForaArthur,@FreireJuliette E não me venham mais com história de enquete de sei onde... É hora de votar e pronto. BORAAA #ForaArthur https://t.co/ps8l07roan,1,2021-04-26 02:45:53,0,0
#ForaArthur,"#ForaArthur
Já deu",0,2021-04-26 02:45:53,0,0
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:53,1,1
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:53,1,1
#ForaArthur,"cactos, camilla é a ALIANÇA da juliette lá dentro, é o que vai trazer forças pra ela nessa última semana então não podemos abandonar ela nessa reta final. o oficial se posicionou #ForaArthur e eu confio na força dessa torcida no gshow! 

BORA COM TUDO!!!!!!! 💚🌵",0,2021-04-26 02:45:53,0,0
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:53,1,1
#ForaArthur,"Coé gente agora o Arthur sai né pelo amor de Deus, tô implorando isso faz tempo #BBB21 

Tirem o Arthur  |  Camilla  |  #ForaArthur https://t.co/aBUIqNf0AA",0,2021-04-26 02:45:53,0,0
#ForaArthur,"⭐️💜 MUTIRÃO CRIA DE NOVA IGUAÇU INICIADO! ⭐️💜

⏰ Encerra às 00h. 
❌ O voto é para ELIMINAR, VOTEM NO ARTHUR.

📲 Link para votar: https://t.co/Nf02aip4Og

#FicaCamilla #ForaArthur https://t.co/VOA6wXxdbE",1,2021-04-26 02:45:53,0,0
#ForaArthur,"Arthur “chorando“ novamente. Se sobrar apenas ele, ainda sim ele vai achar q estão perseguindo ele #ForaArthur #BBB21",0,2021-04-26 02:45:53,0,0
#ForaArthur,"Já deu o tempo davpocah e do Arthur 
#REDEBBB 
#ForaArthur 
@tiamaoficial @acostumadinha 
#BBB21",0,2021-04-26 02:45:53,0,0
#ForaArthur,"Hey guys, chegou o nosso dia! Camilla está no paredão. Para deixá-la na casa, votem para *ARTHUR* sair no site do GShow o máximo de vezes que puderem. Com união, a gente consegue! 💜🙏🏾 #BBB21 #ForaArthur https://t.co/iOS2Yf63B8",1,2021-04-26 02:45:53,0,0
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:53,1,1
#ForaArthur,"@HugoGloss Sigam o posicionamento dos oficiais para que a Camilla, amiga e aliada da Juliette lá dentro, permaneça no jogo. Votem com tudo no #ForaArthur!",1,2021-04-26 02:45:53,0,0
#ForaArthur,"Neste paredão, somos #FicaCamilla. Além de ser uma parceira e amiga, é quem mais tem Juliette como prioridade no game nesta reta final, o que é crucial para chegarmos à final. Pensem estrategicamente. Vamos juntos de #ForaArthur. https://t.co/s4XUWEqemh",1,2021-04-26 02:45:53,0,1
#ForaArthur,"Neste paredão, somos #FicaCamilla. Além de ser uma parceira e amiga, é quem mais tem Juliette como prioridade no game nesta reta final, o que é crucial para chegarmos à final. Pensem estrategicamente. Vamos juntos de #ForaArthur. https://t.co/s4XUWEqemh",1,2021-04-26 02:45:53,0,1
#ForaArthur,"PAREM DE ACREDITAR EM ENQUETES E VOTEM SEM PARAR NO ARTHUR, ELE PRECISA SAIR PRO BEM DA JULIETTE. SEJAM ESPERTOS, A PRÓPRIA POCAH PREFERIU IR NO FIUK INVÉS DA JULEITTE. #ForaArthur",1,2021-04-26 02:45:53,0,0
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:53,1,1
#ForaArthur,O mimizento disse que vai se interna no hospital quando sair do bbb. Vai tomar no cu menino chato do caralho #ForaArthur #bbb21,0,2021-04-26 02:45:53,2,1
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:53,1,1
#ForaArthur,"Obvio que #ForaArthur 
Quem está comigo da rt aqui",1,2021-04-26 02:45:53,0,1
#ForaArthur,"1° Parcial | 23:40|#BBB21 

🎮#ForaArthur     50.85%

🌟#ForaCamilla    06.48%

🍑#ForaPocah      42.67%

300 RT's nesse tweet para a próxima Parcial.",1,2021-04-26 02:45:53,0,0
#ForaArthur,"1° Parcial | 23:40|#BBB21 

🎮#ForaArthur     50.85%

🌟#ForaCamilla    06.48%

🍑#ForaPocah      42.67%

300 RT's nesse tweet para a próxima Parcial.",1,2021-04-26 02:45:53,0,0
#ForaArthur,"@FreireJuliette #caju na final
#FicaCamilla 

    ⚠️Não dividam votos
    ⚠️ #ForaArthur https://t.co/RfhpaDI6X3",1,2021-04-26 02:45:53,0,0
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:53,1,1
#ForaArthur,"Neste paredão, somos #FicaCamilla. Além de ser uma parceira e amiga, é quem mais tem Juliette como prioridade no game nesta reta final, o que é crucial para chegarmos à final. Pensem estrategicamente. Vamos juntos de #ForaArthur. https://t.co/s4XUWEqemh",1,2021-04-26 02:45:53,0,1
#ForaArthur,"🌵Cactos FOQUEM NO GSHOW!🌵 
#ForaArthur #FicaPOCAH https://t.co/jDysu5yZvu",1,2021-04-26 02:45:53,0,1
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:53,1,1
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:53,1,1
#ForaArthur,"Neste paredão, somos #FicaCamilla. Além de ser uma parceira e amiga, é quem mais tem Juliette como prioridade no game nesta reta final, o que é crucial para chegarmos à final. Pensem estrategicamente. Vamos juntos de #ForaArthur. https://t.co/s4XUWEqemh",1,2021-04-26 02:45:53,0,1
#ForaArthur,"@Pocah Se vc forem de #ForaArthur, pocah pega vaga na finaaaaal
Vamos genteeeeeeeee",0,2021-04-26 02:45:53,0,1
#ForaArthur,"Não sabe perder, não segura B.O. #ForaArthur",0,2021-04-26 02:45:53,0,0
#ForaArthur,"Neste paredão, somos #FicaCamilla. Além de ser uma parceira e amiga, é quem mais tem Juliette como prioridade no game nesta reta final, o que é crucial para chegarmos à final. Pensem estrategicamente. Vamos juntos de #ForaArthur. https://t.co/s4XUWEqemh",1,2021-04-26 02:45:53,0,1
#ForaArthur,"As enquetes remete ao voto do público do sofá galera, se continuarem focados e votando no Arthur, pode rolar uma reviravolta SIM. Basta ter FOCO. #ForaArthur",1,2021-04-26 02:45:53,1,0
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:53,1,1
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:53,1,1
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:53,1,1
#ForaArthur,Pelo amor de Deus agora o Arthur sai né? #ForaArthur,0,2021-04-26 02:45:53,0,1
#ForaArthur,Chegou a hora do #ForaArthur #bbb #bbb21 https://t.co/UbIaWQA91G,0,2021-04-26 02:45:53,0,0
#ForaArthur,"Vota eu, vota tu, todo mundo no #ForaArthur",1,2021-04-26 02:45:53,0,1
#ForaArthur,"Hey guys, chegou o nosso dia! Camilla está no paredão. Para deixá-la na casa, votem para *ARTHUR* sair no site do GShow o máximo de vezes que puderem. Com união, a gente consegue! 💜🙏🏾 #BBB21 #ForaArthur https://t.co/iOS2Yf63B8",1,2021-04-26 02:45:53,0,0
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:53,1,1
#ForaArthur,"PAREM DE ACREDITAR EM ENQUETES E VOTEM SEM PARAR NO ARTHUR, ELE PRECISA SAIR PRO BEM DA JULIETTE. SEJAM ESPERTOS, A PRÓPRIA POCAH PREFERIU IR NO FIUK INVÉS DA JULEITTE. #ForaArthur",1,2021-04-26 02:45:53,0,0
#ForaArthur,"então vamos de fora arthur, mas vcs vão ter  que votar muito sem parar o tempo todo pelo amor de deus #FicaCamilla #ForaArthur",1,2021-04-26 02:45:52,0,0
#ForaArthur,Vamos jogar junto com a única aliança da Juliette nesse momento. Nesse paredão somos #ForaArthur,1,2021-04-26 02:45:52,0,0
#ForaArthur,"⭐️💜 MUTIRÃO CRIA DE NOVA IGUAÇU INICIADO! ⭐️💜

⏰ Encerra às 00h. 
❌ O voto é para ELIMINAR, VOTEM NO ARTHUR.

📲 Link para votar: https://t.co/Nf02aip4Og

#FicaCamilla #ForaArthur https://t.co/VOA6wXxdbE",1,2021-04-26 02:45:52,0,0
#ForaArthur,@anainexile @FreireJuliette Espero que dessa vez não inventem outra desculpa pra essa criatura ficar!! #ForaArthur,0,2021-04-26 02:45:52,0,1
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:52,1,1
#ForaArthur,#ForaArthur vamos que dá galeraaaa https://t.co/UyJ2ADgMfk,1,2021-04-26 02:45:52,0,0
#ForaArthur,"Querendo ou não, Arthur sempre vota na Juliette. Independente disso, foi escroto com a Carla Diaz. Então bora #foraArthur !",0,2021-04-26 02:45:52,1,1
#ForaArthur,@HugoGloss #ForaArthur nervosinho de conduru,0,2021-04-26 02:45:52,0,1
#ForaArthur,"Neste paredão, somos #FicaCamilla. Além de ser uma parceira e amiga, é quem mais tem Juliette como prioridade no game nesta reta final, o que é crucial para chegarmos à final. Pensem estrategicamente. Vamos juntos de #ForaArthur. https://t.co/s4XUWEqemh",1,2021-04-26 02:45:52,0,1
#ForaArthur,"Neste paredão, somos #FicaCamilla. Além de ser uma parceira e amiga, é quem mais tem Juliette como prioridade no game nesta reta final, o que é crucial para chegarmos à final. Pensem estrategicamente. Vamos juntos de #ForaArthur. https://t.co/s4XUWEqemh",1,2021-04-26 02:45:52,0,1
#ForaArthur,"Juliette ta palestrando agora, falou q tá magoada, tentando mostrar pro Gil teses de q ele errou em Ñ avisar ela q ia na Camilla

Gil: - Eu avisei a Camilla.

#BBB21 | #ForaArthur | #ForaPocah | camilla | tchau pocah | boa Gil | Ana Clara #ForaPocah Agora o Arthur  Tirem o Arthur https://t.co/UWQC2d9dvI",0,2021-04-26 02:45:52,0,0
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:52,1,1
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:52,1,1
#ForaArthur,"Se o ADM da Pocah for na Camilla vai ser tiro no pé, independente de amizade o ideal é #ForaArthur, eu tenho certeza que a Camilla não vai sair, têm o sofá. Não confie na enquete do UOL, isso já caiu a muitooooo tempo.
#BBB21",1,2021-04-26 02:45:52,0,0
#ForaArthur,@foquinha Pelo amor de Deus!!!! #ForaArthur,0,2021-04-26 02:45:52,0,1
#ForaArthur,PAREM DE RECLAMAR E BORA PRO GSHOW! #ForaArthur,1,2021-04-26 02:45:52,0,1
#ForaArthur,"BORA COM TODA FORÇA ENTÃO GENTE #FicaCamilla 

#FORAARTHUR https://t.co/Q4vxpseC4n",1,2021-04-26 02:45:52,0,0
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:52,1,1
#ForaArthur,"Sterella e Honters, é #ForaArthur sejam inteligentes #BBB21",0,2021-04-26 02:45:52,0,1
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:52,1,1
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:52,1,1
#ForaArthur,info: quem for #ForaArthur vai ter mutirão aqui as 00h me sigam e de rt pra espalhar conto com vocês,1,2021-04-26 02:45:52,0,0
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:52,1,1
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:52,1,1
#ForaArthur,#ForaArthur vamos que dá galeraaaa https://t.co/UyJ2ADgMfk,1,2021-04-26 02:45:52,0,0
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:52,1,1
#ForaArthur,"Neste paredão, somos #FicaCamilla. Além de ser uma parceira e amiga, é quem mais tem Juliette como prioridade no game nesta reta final, o que é crucial para chegarmos à final. Pensem estrategicamente. Vamos juntos de #ForaArthur. https://t.co/s4XUWEqemh",1,2021-04-26 02:45:52,0,1
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:52,1,1
#ForaArthur,"É #FORAARTHUR CONTRA QUALQUER UM, SEJAM ESPERTOS N AGUENTO MAIS",0,2021-04-26 02:45:52,0,1
#ForaArthur,"Neste paredão, somos #FicaCamilla. Além de ser uma parceira e amiga, é quem mais tem Juliette como prioridade no game nesta reta final, o que é crucial para chegarmos à final. Pensem estrategicamente. Vamos juntos de #ForaArthur. https://t.co/s4XUWEqemh",1,2021-04-26 02:45:52,0,1
#ForaArthur,"Neste paredão, somos #FicaCamilla. Além de ser uma parceira e amiga, é quem mais tem Juliette como prioridade no game nesta reta final, o que é crucial para chegarmos à final. Pensem estrategicamente. Vamos juntos de #ForaArthur. https://t.co/s4XUWEqemh",1,2021-04-26 02:45:52,0,1
#ForaArthur,"Neste paredão, somos #FicaCamilla. Além de ser uma parceira e amiga, é quem mais tem Juliette como prioridade no game nesta reta final, o que é crucial para chegarmos à final. Pensem estrategicamente. Vamos juntos de #ForaArthur. https://t.co/s4XUWEqemh",1,2021-04-26 02:45:52,0,1
#ForaArthur,"Neste paredão, somos #FicaCamilla. Além de ser uma parceira e amiga, é quem mais tem Juliette como prioridade no game nesta reta final, o que é crucial para chegarmos à final. Pensem estrategicamente. Vamos juntos de #ForaArthur. https://t.co/s4XUWEqemh",1,2021-04-26 02:45:52,0,1
#ForaArthur,@FreireJuliette @camilladelucas VAMOS COM TUDO GRANDAOOOO #ForaArthur,0,2021-04-26 02:45:52,0,0
#ForaArthur,"Neste paredão, somos #FicaCamilla. Além de ser uma parceira e amiga, é quem mais tem Juliette como prioridade no game nesta reta final, o que é crucial para chegarmos à final. Pensem estrategicamente. Vamos juntos de #ForaArthur. https://t.co/s4XUWEqemh",1,2021-04-26 02:45:52,0,1
#ForaArthur,#ForaArthur kkkkkk o mico desse dia foi maravilhoso https://t.co/MnTnwAIqk3,0,2021-04-26 02:45:52,0,0
#ForaArthur,"00:00 vai rolar um mutirão aqui com @camilladelucas. Quero todo mundo participando, bora? #ForaArthur",1,2021-04-26 02:45:52,1,1
#ForaArthur,"Segue a nossa tabelinha de votação pra vocês não se perderem e arrasarem nos mutirões. A cada 10 votos, marquem um quadrado. Ao final, vocês já terão votado 9 mil vezes! Vamos pra cima?! Confiamos em vocês!! 🚀💖🙏🏾 #BBB21 #FicaCamilla #ForaArthur https://t.co/midOSrZqPy",1,2021-04-26 02:45:52,0,0
#ForaArthur,"Neste paredão, somos #FicaCamilla. Além de ser uma parceira e amiga, é quem mais tem Juliette como prioridade no game nesta reta final, o que é crucial para chegarmos à final. Pensem estrategicamente. Vamos juntos de #ForaArthur. https://t.co/s4XUWEqemh",1,2021-04-26 02:45:52,0,1
#ForaArthur,"As enquetes remete ao voto do público do sofá galera, se continuarem focados e votando no Arthur, pode rolar uma reviravolta SIM. Basta ter FOCO. #ForaArthur",1,2021-04-26 02:45:52,1,0
#ForaArthur,@FreireJuliette @camilladelucas Finalmente um posicionamento oficial!! Bora lá!! #ForaArthur,0,2021-04-26 02:45:52,0,0
#ForaArthur,"meu deus do céu, quando vão aprender que UOL não decide NADA??? é #ForaArthur, já deu a hora já",1,2021-04-26 02:45:52,0,1
#ForaArthur,"SINCERAMENTE, SOU #ForaArthur!!!! E vamos de #FicaCamilla.",1,2021-04-26 02:45:52,0,1
#ForaArthur,"Camilla brigou com a Karol conká deixou ela no chinelo já o Arthur cê juntou a ela e foi escroto preciso fala mais alguma coisa?#ForaArthur #FicaCamilla 
-
-
Agora o Arthur / https://t.co/TxTydbCCqx",1,2021-04-26 02:45:52,1,0
#ForaArthur,"Segue a nossa tabelinha de votação pra vocês não se perderem e arrasarem nos mutirões. A cada 10 votos, marquem um quadrado. Ao final, vocês já terão votado 9 mil vezes! Vamos pra cima?! Confiamos em vocês!! 🚀💖🙏🏾 #BBB21 #FicaCamilla #ForaArthur https://t.co/midOSrZqPy",1,2021-04-26 02:45:52,0,0
#ForaArthur,"Neste paredão, somos #FicaCamilla. Além de ser uma parceira e amiga, é quem mais tem Juliette como prioridade no game nesta reta final, o que é crucial para chegarmos à final. Pensem estrategicamente. Vamos juntos de #ForaArthur. https://t.co/s4XUWEqemh",1,2021-04-26 02:45:52,0,1
